Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_CGPA,Sleep_Hours,Social_Hours_Week,Final_CGPA,Attendance_Category,Performance_Band,Pass_Fail,Risk_Level,Risk_Score
ID03957,Female,23,Computer Science,51.1,0.6,3.44,8.2,12,2.9,Critical,Good,1,High Risk,44.50500000000001
ID03958,Male,20,Mathematics,100.0,3.3,3.38,8.7,5,3.66,Excellent,Excellent,1,Low Risk,12.225000000000001
ID03959,Male,24,Computer Science,100.0,2.9,3.64,6.1,8,3.97,Excellent,Excellent,1,Low Risk,11.55
ID03960,Male,24,Economics,69.8,6.8,2.81,6.9,5,3.09,Low,Very Good,1,Medium Risk,24.0025
ID03961,Female,24,Mathematics,81.6,2.1,2.82,9.4,10,2.93,Good,Good,1,Low Risk,30.205000000000005
ID03962,Male,19,Computer Science,86.4,4.6,3.44,8.7,9,3.82,Excellent,Excellent,1,Low Risk,12.62
ID03963,Male,18,Business,70.6,3.6,2.67,8.3,8,2.41,Low,Average,1,Medium Risk,30.4675
ID03964,Female,21,Computer Science,58.7,7.1,3.4,7.4,13,3.18,Critical,Very Good,1,High Risk,23.835
ID03965,Male,22,Mathematics,81.8,6.5,3.18,6.1,12,3.84,Good,Excellent,1,Low Risk,15.364999999999998
ID03966,Female,18,Computer Science,80.2,9.7,2.67,6.2,12,3.14,Good,Very Good,1,Low Risk,20.5475
ID03967,Male,18,Computer Science,79.2,7.2,3.11,7.4,6,3.38,Good,Very Good,1,Low Risk,17.1475
ID03968,Male,20,Computer Science,88.3,4.8,3.75,7.7,10,4.0,Excellent,Excellent,1,Low Risk,8.252500000000001
ID03969,Female,19,Mathematics,100.0,6.3,3.14,5.5,8,3.65,Excellent,Excellent,1,Low Risk,7.524999999999999
ID03970,Male,23,Computer Science,80.5,3.4,3.14,8.9,9,3.53,Good,Excellent,1,Low Risk,22.699999999999996
ID03971,Female,23,Psychology,87.6,4.3,3.26,9.1,5,3.72,Excellent,Excellent,1,Low Risk,14.855000000000006
ID03972,Male,20,Economics,95.9,4.4,3.33,8.2,5,3.54,Excellent,Excellent,1,Low Risk,10.107499999999996
ID03973,Male,19,Psychology,93.3,2.2,2.93,9.3,4,3.02,Excellent,Very Good,1,Low Risk,23.5775
ID03974,Female,20,Mathematics,75.8,7.0,3.28,8.0,6,3.33,Good,Very Good,1,Low Risk,17.190000000000005
ID03975,Male,23,Business,86.4,8.5,2.58,7.4,7,3.04,Excellent,Very Good,1,Low Risk,18.544999999999995
ID03976,Female,18,Psychology,93.2,3.6,2.7,7.1,6,3.09,Excellent,Very Good,1,Low Risk,20.034999999999997
ID03977,Male,21,Economics,68.1,3.8,2.76,6.5,14,2.73,Low,Good,1,Medium Risk,30.005000000000006
ID03978,Male,24,Engineering,100.0,2.6,3.33,7.0,7,3.55,Excellent,Excellent,1,Low Risk,15.462500000000002
ID03979,Male,19,Economics,100.0,1.8,3.18,5.4,7,3.38,Excellent,Very Good,1,Medium Risk,19.974999999999998
ID03980,Male,22,Psychology,74.2,5.9,3.03,6.9,8,3.02,Low,Very Good,1,Medium Risk,20.0975
ID03981,Female,22,Engineering,87.9,1.9,3.45,5.2,10,3.42,Excellent,Very Good,1,Medium Risk,22.6575
ID03982,Female,18,Mathematics,94.6,1.8,3.29,5.8,13,3.55,Excellent,Excellent,1,Medium Risk,21.442500000000003
ID03983,Male,20,Economics,76.8,5.7,2.96,8.8,6,3.11,Good,Very Good,1,Low Risk,19.54
ID03984,Male,20,Business,92.2,4.4,2.58,8.8,11,2.8,Excellent,Good,1,Low Risk,18.334999999999997
ID03985,Female,23,Engineering,87.4,5.9,2.69,5.7,7,3.07,Excellent,Very Good,1,Low Risk,17.132499999999997
ID03986,Female,18,Engineering,63.0,2.4,2.37,8.3,6,2.14,Low,Average,1,Medium Risk,41.3125
ID03987,Male,23,Economics,91.9,10.3,3.17,6.1,10,3.78,Excellent,Excellent,1,Low Risk,10.907499999999997
ID03988,Male,23,Psychology,68.5,2.2,2.67,6.0,6,2.44,Low,Average,1,Medium Risk,37.0125
ID03989,Male,22,Engineering,99.1,2.9,2.85,9.1,5,2.95,Excellent,Good,1,Low Risk,18.867500000000003
ID03990,Female,23,Mathematics,74.9,2.5,3.04,5.4,9,2.72,Low,Good,1,Medium Risk,29.694999999999997
ID03991,Male,24,Economics,82.6,10.2,3.62,4.3,9,4.0,Good,Excellent,1,Low Risk,11.155000000000001
ID03992,Male,23,Mathematics,100.0,3.1,3.56,6.0,8,3.87,Excellent,Excellent,1,Low Risk,11.45
ID03993,Female,22,Economics,92.4,2.0,3.07,6.1,12,3.32,Excellent,Very Good,1,Low Risk,23.557499999999997
ID03994,Male,24,Mathematics,68.8,13.4,3.73,6.4,8,4.0,Low,Excellent,1,Medium Risk,16.4025
ID03995,Male,20,Psychology,69.8,9.3,2.09,4.4,14,2.19,Low,Average,1,Medium Risk,30.302500000000002
ID03996,Male,19,Economics,76.0,7.8,4.0,7.5,11,4.0,Good,Excellent,1,Low Risk,10.8
ID03997,Male,21,Business,90.9,9.0,3.45,9.8,10,4.0,Excellent,Excellent,1,Low Risk,8.907499999999995
ID03998,Male,23,Psychology,90.4,2.1,3.15,7.5,4,3.6,Excellent,Excellent,1,Low Risk,23.357499999999998
ID03999,Male,24,Mathematics,72.4,9.7,2.65,6.7,6,2.91,Low,Good,1,Medium Risk,24.232499999999998
ID04000,Male,19,Economics,67.5,3.5,2.88,8.0,10,3.09,Low,Very Good,1,Medium Risk,30.425
ID04001,Female,22,Psychology,89.2,4.9,3.4,7.1,7,3.77,Excellent,Excellent,1,Low Risk,10.509999999999998
ID04002,Female,19,Mathematics,82.3,3.9,3.42,7.1,11,3.81,Good,Excellent,1,Low Risk,17.440000000000005
ID04003,Female,21,Computer Science,100.0,8.4,3.43,6.9,11,4.0,Excellent,Excellent,1,Low Risk,4.987499999999998
ID04004,Male,19,Computer Science,85.5,0.6,2.74,7.3,9,2.86,Excellent,Good,1,Medium Risk,35.150000000000006
ID04005,Male,24,Engineering,100.0,1.9,2.64,6.4,6,2.77,Excellent,Good,1,Medium Risk,24.299999999999997
ID04006,Male,19,Business,67.4,9.0,3.2,4.6,6,3.31,Low,Very Good,1,Medium Risk,21.669999999999995
ID04007,Male,19,Computer Science,61.4,2.6,3.48,9.8,8,3.5,Low,Excellent,1,Medium Risk,31.520000000000003
ID04008,Male,19,Mathematics,68.2,8.2,3.1,7.8,6,3.53,Low,Excellent,1,Medium Risk,22.184999999999995
ID04009,Female,18,Psychology,100.0,2.5,3.84,5.9,9,3.87,Excellent,Excellent,1,Low Risk,11.400000000000002
ID04010,Male,23,Economics,100.0,3.4,3.12,7.5,7,3.52,Excellent,Excellent,1,Low Risk,14.099999999999998
ID04011,Male,22,Psychology,73.3,10.8,3.1,5.3,4,3.2,Low,Very Good,1,Medium Risk,19.89
ID04012,Male,21,Engineering,78.1,6.3,3.44,7.6,8,3.75,Good,Excellent,1,Low Risk,14.755000000000003
ID04013,Female,22,Psychology,67.5,4.5,3.71,8.1,5,3.83,Low,Excellent,1,Medium Risk,19.1625
ID04014,Male,18,Computer Science,57.8,5.4,2.43,8.5,7,2.26,Critical,Average,1,High Risk,32.7275
ID04015,Female,18,Psychology,95.8,7.3,2.54,7.9,12,3.18,Excellent,Very Good,1,Low Risk,14.665
ID04016,Male,24,Computer Science,88.3,4.3,2.94,6.7,5,3.35,Excellent,Very Good,1,Low Risk,17.34
ID04017,Female,18,Computer Science,85.2,5.7,4.0,8.5,11,4.0,Excellent,Excellent,1,Low Risk,6.659999999999999
ID04018,Female,23,Business,64.0,13.5,2.97,6.2,15,3.66,Low,Excellent,1,Medium Risk,25.2125
ID04019,Male,18,Engineering,100.0,2.0,3.04,7.4,9,3.15,Excellent,Very Good,1,Low Risk,20.4
ID04020,Male,19,Mathematics,77.4,4.4,3.41,5.9,7,3.27,Good,Very Good,1,Low Risk,17.732499999999995
ID04021,Male,22,Computer Science,93.0,2.9,3.59,7.3,6,3.86,Excellent,Excellent,1,Low Risk,15.137500000000003
ID04022,Male,20,Economics,63.2,2.2,3.18,9.2,14,3.04,Low,Very Good,1,Medium Risk,34.934999999999995
ID04023,Female,21,Engineering,82.1,4.4,3.68,8.2,10,3.79,Good,Excellent,1,Low Risk,13.255
ID04024,Female,18,Mathematics,89.4,2.3,2.5,8.4,10,2.77,Excellent,Good,1,Low Risk,28.694999999999997
ID04025,Female,22,Economics,89.9,2.1,2.72,8.7,6,2.73,Excellent,Good,1,Low Risk,27.34499999999999
ID04026,Female,24,Psychology,87.3,3.8,3.68,6.9,6,4.0,Excellent,Excellent,1,Low Risk,13.315000000000001
ID04027,Male,18,Engineering,92.4,5.6,3.11,5.7,5,3.42,Excellent,Very Good,1,Low Risk,11.207499999999998
ID04028,Male,23,Economics,68.0,5.3,2.47,4.2,7,2.61,Low,Good,1,Medium Risk,27.787499999999998
ID04029,Female,18,Engineering,88.0,3.8,2.44,5.4,12,2.6,Excellent,Good,1,Medium Risk,23.849999999999998
ID04030,Male,18,Engineering,86.7,1.6,2.69,7.2,10,3.05,Excellent,Very Good,1,Medium Risk,31.0475
ID04031,Female,18,Psychology,88.5,1.5,3.1,4.0,3,3.13,Excellent,Very Good,1,Medium Risk,27.049999999999997
ID04032,Male,24,Psychology,86.1,5.0,3.33,7.3,6,3.76,Excellent,Excellent,1,Low Risk,12.117500000000003
ID04033,Male,18,Engineering,65.9,2.7,2.94,7.7,14,2.92,Low,Good,1,Medium Risk,33.82
ID04034,Female,21,Economics,65.2,4.6,3.29,4.7,8,3.21,Low,Very Good,1,Medium Risk,23.4725
ID04035,Male,22,Business,51.8,4.2,2.88,8.3,3,2.34,Critical,Average,1,High Risk,34.690000000000005
ID04036,Female,23,Computer Science,97.3,1.0,3.71,6.4,10,3.87,Excellent,Excellent,1,Medium Risk,19.7525
ID04037,Female,18,Psychology,97.4,9.1,4.0,4.5,10,4.0,Excellent,Excellent,1,Low Risk,1.1699999999999975
ID04038,Female,18,Business,97.7,1.5,2.9,4.5,4,2.92,Excellent,Good,1,Medium Risk,24.659999999999997
ID04039,Female,18,Psychology,89.6,3.5,3.34,6.9,5,3.74,Excellent,Excellent,1,Low Risk,16.455000000000005
ID04040,Female,18,Engineering,53.0,1.7,3.3,7.1,9,2.96,Critical,Good,1,High Risk,40.475
ID04041,Female,19,Business,69.6,2.6,3.17,7.0,11,3.16,Low,Very Good,1,Medium Risk,30.542500000000004
ID04042,Male,19,Economics,87.6,2.8,3.43,8.6,9,3.65,Excellent,Excellent,1,Low Risk,19.367500000000003
ID04043,Male,20,Economics,87.0,3.0,3.34,7.1,8,3.49,Excellent,Very Good,1,Low Risk,19.625
ID04044,Female,18,Mathematics,81.7,3.5,2.86,6.1,9,3.05,Good,Very Good,1,Low Risk,24.21
ID04045,Male,20,Computer Science,90.5,10.2,3.76,6.5,11,4.0,Excellent,Excellent,1,Low Risk,6.375000000000002
ID04046,Male,21,Computer Science,85.2,2.2,3.2,8.6,8,3.32,Excellent,Very Good,1,Low Risk,24.859999999999996
ID04047,Male,20,Psychology,86.8,5.7,2.91,5.3,11,3.23,Excellent,Very Good,1,Low Risk,15.4775
ID04048,Female,22,Computer Science,75.4,7.7,4.0,7.2,9,4.0,Good,Excellent,1,Low Risk,11.069999999999999
ID04049,Female,19,Mathematics,99.7,5.4,3.04,7.3,4,3.33,Excellent,Very Good,1,Low Risk,8.534999999999997
ID04050,Male,19,Economics,78.5,8.6,3.23,8.5,5,3.57,Good,Excellent,1,Low Risk,16.4125
ID04051,Female,18,Business,65.0,5.4,3.19,7.2,10,3.45,Low,Very Good,1,Medium Risk,22.8375
ID04052,Female,18,Business,73.4,5.3,3.04,5.6,10,3.22,Low,Very Good,1,Medium Risk,20.369999999999997
ID04053,Female,21,Economics,79.8,7.9,3.32,7.3,9,3.62,Good,Excellent,1,Low Risk,15.040000000000003
ID04054,Female,23,Engineering,99.9,4.9,2.68,8.1,12,3.12,Excellent,Very Good,1,Low Risk,11.994999999999994
ID04055,Female,21,Economics,84.4,7.8,3.4,7.2,9,4.0,Good,Excellent,1,Low Risk,12.269999999999998
ID04056,Male,22,Business,82.2,4.8,2.22,8.6,8,2.5,Good,Good,1,Medium Risk,24.384999999999994
ID04057,Female,18,Psychology,66.3,7.7,2.45,5.0,9,2.73,Low,Good,1,Medium Risk,28.7275
ID04058,Male,18,Mathematics,96.8,9.6,4.0,6.8,8,4.0,Excellent,Excellent,1,Low Risk,1.4400000000000013
ID04059,Female,21,Economics,75.2,3.2,2.47,7.0,9,2.4,Good,Average,1,Medium Risk,31.747499999999995
ID04060,Female,21,Engineering,83.5,2.9,2.12,8.2,12,2.29,Good,Average,1,Medium Risk,32.275000000000006
ID04061,Male,21,Psychology,100.0,8.6,2.48,8.3,6,2.99,Excellent,Good,1,Medium Risk,13.299999999999999
ID04062,Male,19,Economics,92.6,7.6,3.97,7.0,9,4.0,Excellent,Excellent,1,Low Risk,3.592500000000001
ID04063,Female,20,Psychology,60.6,1.1,2.2,6.5,6,2.03,Low,Average,1,Medium Risk,49.08
ID04064,Male,20,Economics,58.5,4.6,2.62,7.3,7,2.35,Critical,Average,1,High Risk,32.35
ID04065,Female,18,Psychology,84.0,10.8,2.37,5.3,7,2.93,Good,Good,1,Medium Risk,21.4625
ID04066,Male,19,Computer Science,66.8,1.9,2.96,6.3,4,2.81,Low,Good,1,Medium Risk,36.44
ID04067,Male,21,Psychology,94.7,1.7,2.88,7.9,12,3.1,Excellent,Very Good,1,Medium Risk,25.384999999999998
ID04068,Female,18,Computer Science,85.6,2.6,2.86,7.5,6,3.25,Excellent,Very Good,1,Low Risk,26.055000000000007
ID04069,Female,19,Business,87.5,3.1,4.0,6.0,5,4.0,Excellent,Excellent,1,Low Risk,13.225000000000001
ID04070,Female,22,Computer Science,74.4,1.3,2.5,5.8,9,2.27,Low,Average,1,Medium Risk,39.44499999999999
ID04071,Male,23,Psychology,100.0,1.9,3.05,5.8,7,3.06,Excellent,Very Good,1,Medium Risk,20.7125
ID04072,Female,19,Mathematics,100.0,1.2,3.27,5.9,8,3.51,Excellent,Excellent,1,Medium Risk,21.5875
ID04073,Female,24,Mathematics,80.8,4.5,2.61,7.2,8,2.99,Good,Good,1,Low Risk,22.802500000000002
ID04074,Female,18,Business,90.3,4.5,3.34,8.8,10,3.8,Excellent,Excellent,1,Low Risk,12.140000000000002
ID04075,Female,20,Psychology,86.5,8.7,2.9,9.0,9,3.29,Excellent,Very Good,1,Low Risk,15.7
ID04076,Female,24,Computer Science,81.1,4.7,3.29,5.6,4,3.45,Good,Very Good,1,Low Risk,15.9175
ID04077,Male,21,Mathematics,72.5,5.6,3.05,7.5,10,2.98,Low,Good,1,Medium Risk,20.6875
ID04078,Male,23,Economics,68.7,6.0,2.07,7.4,12,2.05,Low,Average,1,Medium Risk,30.972500000000004
ID04079,Female,22,Engineering,68.0,2.1,3.75,7.3,4,3.66,Low,Excellent,1,Medium Risk,28.1875
ID04080,Male,23,Psychology,91.1,2.0,4.0,5.5,11,4.0,Excellent,Excellent,1,Low Risk,16.005000000000003
ID04081,Female,23,Economics,77.2,1.8,3.01,5.9,8,2.67,Good,Good,1,Medium Risk,31.7225
ID04082,Male,19,Economics,46.3,3.0,2.65,7.5,12,2.24,Critical,Average,1,High Risk,43.977500000000006
ID04083,Female,18,Psychology,91.7,2.9,3.85,6.4,5,4.0,Excellent,Excellent,1,Low Risk,13.4475
ID04084,Female,18,Engineering,84.4,4.2,4.0,7.1,8,4.0,Good,Excellent,1,Low Risk,10.219999999999997
ID04085,Male,23,Mathematics,100.0,6.3,3.02,5.5,8,3.24,Excellent,Very Good,1,Low Risk,8.575
ID04086,Male,21,Engineering,90.6,5.6,2.99,6.3,10,3.59,Excellent,Excellent,1,Low Risk,13.067499999999999
ID04087,Male,18,Business,62.8,2.9,3.06,5.0,7,2.82,Low,Good,1,Medium Risk,33.36500000000001
ID04088,Female,23,Computer Science,51.6,2.6,2.26,7.4,7,1.78,Critical,Poor,0,High Risk,46.605000000000004
ID04089,Female,18,Computer Science,74.2,2.8,2.95,6.5,6,2.81,Low,Good,1,Medium Risk,29.597500000000004
ID04090,Male,21,Economics,75.6,3.0,3.96,7.4,10,3.82,Good,Excellent,1,Low Risk,19.330000000000002
ID04091,Female,22,Mathematics,99.1,1.4,3.02,6.5,12,3.29,Excellent,Very Good,1,Medium Risk,23.380000000000003
ID04092,Male,24,Engineering,84.9,4.8,2.58,7.4,8,2.83,Good,Good,1,Low Risk,20.019999999999996
ID04093,Male,23,Economics,100.0,10.8,3.35,9.7,10,3.99,Excellent,Excellent,1,Low Risk,5.687499999999998
ID04094,Female,20,Psychology,65.1,4.0,2.77,6.2,6,2.73,Low,Good,1,Medium Risk,30.4675
ID04095,Male,20,Economics,99.5,4.2,3.07,7.7,9,3.33,Excellent,Very Good,1,Low Risk,11.5625
ID04096,Male,23,Psychology,95.8,5.2,2.47,6.0,13,3.04,Excellent,Very Good,1,Medium Risk,15.277499999999998
ID04097,Male,19,Psychology,54.7,1.9,2.58,6.8,8,2.11,Critical,Average,1,High Risk,45.209999999999994
ID04098,Male,22,Business,100.0,2.6,3.47,7.7,7,3.9,Excellent,Excellent,1,Low Risk,14.237499999999999
ID04099,Male,19,Business,86.4,2.8,3.16,7.4,8,3.37,Excellent,Very Good,1,Low Risk,22.269999999999996
ID04100,Male,24,Psychology,90.9,1.8,2.71,8.0,10,3.15,Excellent,Very Good,1,Medium Risk,28.182499999999997
ID04101,Female,20,Mathematics,72.0,9.5,3.16,8.4,6,3.58,Low,Excellent,1,Medium Risk,19.949999999999996
ID04102,Male,21,Business,100.0,6.2,2.8,8.0,9,3.39,Excellent,Very Good,1,Low Risk,10.5
ID04103,Male,23,Business,67.2,6.4,2.71,8.4,4,2.93,Low,Good,1,Medium Risk,26.0475
ID04104,Male,24,Computer Science,97.5,3.2,3.68,7.3,7,4.0,Excellent,Excellent,1,Low Risk,11.124999999999998
ID04105,Male,18,Economics,97.3,4.4,3.49,5.9,8,3.81,Excellent,Excellent,1,Low Risk,8.077499999999997
ID04106,Female,20,Computer Science,70.4,3.1,3.09,8.2,10,3.12,Low,Very Good,1,Medium Risk,28.8825
ID04107,Female,22,Mathematics,100.0,3.5,3.17,6.4,8,3.55,Excellent,Excellent,1,Low Risk,13.2625
ID04108,Male,20,Business,88.5,4.2,3.1,8.0,6,3.6,Excellent,Excellent,1,Low Risk,16.249999999999996
ID04109,Female,22,Business,94.8,3.6,3.34,5.1,11,3.74,Excellent,Excellent,1,Low Risk,13.715000000000002
ID04110,Female,22,Engineering,62.1,4.1,2.7,6.5,9,2.86,Low,Good,1,Medium Risk,32.03
ID04111,Female,23,Mathematics,100.0,1.3,3.53,6.0,9,3.93,Excellent,Excellent,1,Medium Risk,18.9125
ID04112,Male,22,Economics,66.6,1.9,3.28,7.6,8,3.2,Low,Very Good,1,Medium Risk,33.730000000000004
ID04113,Male,19,Economics,100.0,3.0,2.97,6.1,7,3.44,Excellent,Very Good,1,Low Risk,17.012499999999996
ID04114,Male,24,Economics,70.1,3.4,2.86,7.0,3,2.77,Low,Good,1,Medium Risk,29.830000000000005
ID04115,Female,21,Mathematics,75.7,3.4,3.52,6.8,6,3.35,Good,Very Good,1,Low Risk,21.534999999999997
ID04116,Male,20,Engineering,96.8,5.5,3.02,8.5,5,3.2,Excellent,Very Good,1,Low Risk,10.015
ID04117,Female,21,Engineering,100.0,4.6,2.75,7.7,7,2.99,Excellent,Good,1,Low Risk,12.537500000000001
ID04118,Male,24,Computer Science,65.9,5.1,2.91,7.4,10,3.14,Low,Very Good,1,Medium Risk,24.882499999999993
ID04119,Male,18,Mathematics,100.0,2.8,3.48,7.0,8,3.73,Excellent,Excellent,1,Low Risk,13.350000000000001
ID04120,Female,24,Mathematics,100.0,2.1,2.29,5.8,12,2.34,Excellent,Average,1,Medium Risk,26.5625
ID04121,Male,20,Engineering,70.9,3.6,2.92,5.7,6,2.97,Low,Good,1,Medium Risk,28.144999999999996
ID04122,Male,21,Psychology,100.0,5.9,3.64,7.4,1,3.97,Excellent,Excellent,1,Low Risk,3.1499999999999986
ID04123,Female,21,Psychology,63.1,9.3,3.02,4.9,10,3.07,Low,Very Good,1,Medium Risk,25.18
ID04124,Female,23,Computer Science,75.6,2.8,3.24,6.9,9,3.22,Good,Very Good,1,Low Risk,26.43
ID04125,Female,23,Psychology,92.2,9.3,3.64,7.2,5,4.0,Excellent,Excellent,1,Low Risk,6.6599999999999975
ID04126,Female,24,Psychology,72.2,2.0,3.55,4.9,10,3.31,Low,Very Good,1,Medium Risk,28.4475
ID04127,Female,24,Psychology,89.0,1.4,2.88,6.9,4,3.18,Excellent,Very Good,1,Medium Risk,29.15
ID04128,Female,18,Business,88.6,3.3,3.03,7.0,8,3.29,Excellent,Very Good,1,Low Risk,20.417500000000004
ID04129,Male,22,Computer Science,82.2,2.1,3.55,10.0,16,3.24,Good,Very Good,1,Low Risk,23.5475
ID04130,Male,20,Engineering,97.5,2.5,3.57,7.0,8,3.81,Excellent,Excellent,1,Low Risk,14.887500000000001
ID04131,Male,23,Psychology,81.6,6.7,3.06,8.3,13,3.45,Good,Very Good,1,Low Risk,16.505000000000003
ID04132,Male,20,Economics,88.5,6.4,3.07,7.7,7,3.44,Excellent,Very Good,1,Low Risk,13.3125
ID04133,Female,18,Business,100.0,4.6,3.23,7.4,15,3.48,Excellent,Very Good,1,Low Risk,8.337500000000002
ID04134,Female,23,Psychology,96.9,4.4,3.78,8.2,5,4.0,Excellent,Excellent,1,Low Risk,5.719999999999998
ID04135,Female,23,Business,96.8,2.5,3.63,4.8,7,3.63,Excellent,Excellent,1,Low Risk,14.677500000000002
ID04136,Male,22,Computer Science,67.8,3.6,3.45,6.9,5,3.66,Low,Excellent,1,Medium Risk,24.902500000000003
ID04137,Female,20,Economics,92.9,3.2,2.56,7.4,9,2.67,Excellent,Good,1,Low Risk,22.994999999999997
ID04138,Male,20,Economics,71.8,1.6,2.96,5.6,7,2.85,Low,Good,1,Medium Risk,35.39
ID04139,Female,20,Economics,65.8,10.2,2.99,6.9,5,3.2,Low,Very Good,1,Medium Risk,24.2275
ID04140,Female,22,Psychology,83.9,3.3,3.81,7.1,8,4.0,Good,Excellent,1,Low Risk,15.707499999999998
ID04141,Male,23,Business,71.4,2.0,2.98,6.7,10,2.8,Low,Good,1,Medium Risk,33.794999999999995
ID04142,Male,18,Economics,96.9,1.5,3.73,5.7,7,3.67,Excellent,Excellent,1,Medium Risk,17.757499999999997
ID04143,Male,20,Mathematics,97.2,5.2,2.81,5.9,5,3.26,Excellent,Very Good,1,Low Risk,11.672499999999998
ID04144,Female,21,Mathematics,56.5,9.8,2.85,6.5,2,2.86,Critical,Good,1,High Risk,29.637499999999996
ID04145,Female,22,Business,72.6,11.5,3.34,7.6,10,3.68,Low,Excellent,1,Medium Risk,18.105000000000004
ID04146,Female,19,Psychology,63.1,3.7,3.88,7.1,6,4.0,Low,Excellent,1,Medium Risk,22.855
ID04147,Male,18,Psychology,78.1,3.3,2.99,7.3,8,2.84,Good,Good,1,Low Risk,25.4925
ID04148,Male,21,Computer Science,91.8,4.2,1.82,6.7,13,2.12,Excellent,Average,1,High Risk,25.964999999999996
ID04149,Female,20,Computer Science,81.4,4.1,2.32,5.7,8,2.45,Good,Average,1,Medium Risk,26.67
ID04150,Female,19,Economics,76.2,1.0,3.25,6.5,8,3.35,Good,Very Good,1,Medium Risk,33.2725
ID04151,Male,18,Engineering,100.0,3.0,2.36,5.8,7,2.58,Excellent,Good,1,Medium Risk,22.35
ID04152,Male,22,Computer Science,50.4,4.8,2.67,4.0,7,2.48,Critical,Average,1,High Risk,34.75749999999999
ID04153,Female,19,Psychology,100.0,5.4,3.11,7.0,8,3.4,Excellent,Very Good,1,Low Risk,7.7875000000000005
ID04154,Male,23,Engineering,76.8,5.6,1.88,6.6,10,1.93,Good,Poor,0,High Risk,28.99
ID04155,Male,24,Computer Science,83.8,4.1,2.91,8.9,10,3.21,Good,Very Good,1,Low Risk,20.427500000000002
ID04156,Male,19,Business,77.1,1.9,2.52,8.0,8,2.34,Good,Average,1,Medium Risk,35.655
ID04157,Male,24,Mathematics,100.0,3.7,2.35,7.7,4,2.69,Excellent,Good,1,Medium Risk,19.637499999999996
ID04158,Female,21,Computer Science,66.5,7.9,2.7,5.5,7,3.02,Low,Very Good,1,Medium Risk,26.449999999999996
ID04159,Female,18,Computer Science,85.2,5.0,2.57,8.5,6,3.04,Excellent,Very Good,1,Low Risk,19.1725
ID04160,Female,21,Business,92.9,3.4,3.33,7.2,10,3.59,Excellent,Excellent,1,Low Risk,15.457499999999998
ID04161,Male,21,Psychology,60.8,12.1,3.7,6.5,9,4.0,Low,Excellent,1,Medium Risk,20.265
ID04162,Male,20,Economics,71.2,4.2,2.92,5.8,6,2.76,Low,Good,1,Medium Risk,25.609999999999996
ID04163,Male,22,Business,82.8,3.6,2.8,6.0,6,3.32,Good,Very Good,1,Low Risk,23.840000000000003
ID04164,Male,19,Economics,71.7,5.9,2.89,6.6,2,3.04,Low,Very Good,1,Medium Risk,22.447499999999998
ID04165,Female,18,Computer Science,72.8,1.8,2.55,5.5,8,2.27,Low,Average,1,Medium Risk,37.727500000000006
ID04166,Male,23,Psychology,79.8,3.3,2.46,7.1,6,2.61,Good,Good,1,Medium Risk,29.365000000000002
ID04167,Male,22,Engineering,94.7,3.7,2.28,6.8,12,2.58,Excellent,Good,1,Medium Risk,22.634999999999998
ID04168,Male,22,Computer Science,79.9,1.3,2.44,8.0,6,2.41,Good,Average,1,Medium Risk,37.495
ID04169,Male,18,Business,100.0,4.5,3.92,6.8,7,4.0,Excellent,Excellent,1,Low Risk,2.7000000000000006
ID04170,Male,22,Engineering,70.0,5.4,2.75,4.3,6,2.69,Low,Good,1,Medium Risk,24.4375
ID04171,Male,20,Mathematics,66.2,2.9,1.63,6.5,7,1.66,Low,Poor,0,High Risk,44.3475
ID04172,Female,22,Engineering,100.0,6.1,2.81,5.3,6,2.99,Excellent,Good,1,Low Risk,10.4125
ID04173,Male,20,Business,75.1,7.3,2.3,6.1,8,2.41,Good,Average,1,Medium Risk,26.080000000000005
ID04174,Male,19,Engineering,65.3,7.8,3.13,5.6,5,3.13,Low,Very Good,1,Medium Risk,23.227500000000003
ID04175,Female,19,Business,58.9,2.0,3.08,10.0,6,2.69,Critical,Good,1,High Risk,38.545
ID04176,Female,21,Computer Science,100.0,4.4,3.13,6.5,7,3.4,Excellent,Very Good,1,Low Risk,10.0125
ID04177,Female,20,Psychology,79.9,5.7,3.08,8.1,9,3.22,Good,Very Good,1,Low Risk,17.095
ID04178,Female,23,Mathematics,81.2,4.4,2.91,6.5,9,3.38,Good,Very Good,1,Low Risk,20.397499999999994
ID04179,Male,19,Psychology,82.6,7.0,2.37,6.7,9,2.98,Good,Good,1,Medium Risk,22.0925
ID04180,Male,22,Psychology,100.0,4.6,3.06,6.3,8,3.29,Excellent,Very Good,1,Low Risk,9.825000000000001
ID04181,Male,18,Psychology,82.3,1.9,3.61,6.0,8,3.87,Good,Excellent,1,Medium Risk,23.777500000000003
ID04182,Female,18,Business,100.0,7.0,4.0,6.0,4,4.0,Excellent,Excellent,1,Low Risk,0.0
ID04183,Female,24,Business,87.0,4.3,2.98,7.6,11,3.27,Excellent,Very Good,1,Low Risk,17.575
ID04184,Male,20,Mathematics,100.0,9.5,3.04,6.9,10,3.57,Excellent,Excellent,1,Low Risk,8.399999999999999
ID04185,Male,23,Business,97.1,2.0,3.35,9.0,12,3.59,Excellent,Excellent,1,Low Risk,18.9925
ID04186,Female,21,Economics,84.5,4.3,3.85,6.7,6,4.0,Good,Excellent,1,Low Risk,11.0875
